loc,year,pid
USA,2055,4737
USA,2055,4738
Australia,2055,4739
USA,2059,4740
France,2059,4741
USA,2059,4742
USA,2059,4743
USA,2059,4744
USA,2059,4745
USA,2059,4746
USA,2059,4747
USA,2059,4748
USA,2059,4749
USA,2059,4750
USA,2059,4751
Czech Republic,2059,4752
Greece,2059,4753
USA,2059,4754
USA,2059,4755
USA,2059,4756
USA,2059,4757
USA,2059,4758
USA,2059,4759
USA,2059,4760
USA,2059,4761
USA,2059,4762
USA,2059,4763
USA,2059,4764
USA,2059,4765
USA,2059,4766
USA,2059,4767
USA,2059,4768
USA,2059,4769
Germany,2059,4770
USA,2059,4771
USA,2059,4772
Poland,2059,4773
USA,2059,4774
USA,2058,4775
USA,2058,4776
USA,2058,4777
USA,2058,4778
USA,2058,4779
Cameroon,2058,4780
USA,2058,4781
USA,2058,4782
USA,2058,4783
USA,2058,4784
USA,2058,4785
USA,2058,4786
USA,2058,4787
Bulgaria,2058,4788
USA,2058,4789
USA,2058,4790
USA,2058,4791
Lithuania,2058,4792
Serbia,2057,4793
USA,2057,4794
USA,2057,4795
USA,2057,4796
Macedonia,2057,4797
Slovenia,2057,4798
USA,2057,4799
USA,2057,4800
USA,2057,4801
USA,2056,4802
USA,2056,4803
USA,2056,4804
New Zealand,2056,4805
USA,2056,4806
USA,2056,4807
USA,2056,4808
USA,2056,4809
USA,2060,4810
USA,2060,4811
USA,2060,4812
USA,2060,4813
Angola,2060,4814
USA,2060,4815
USA,2060,4816
USA,2060,4817
USA,2060,4818
USA,2060,4819
USA,2060,4820
USA,2060,4821
USA,2060,4822
Brazil,2060,4823
Spain,2060,4824
USA,2060,4825
USA,2060,4826
USA,2060,4827
USA,2060,4828
USA,2060,4829
USA,2060,4830
USA,2060,4831
USA,2060,4832
Spain,2060,4833
Italy,2060,4834
Spain,2060,4835
USA,2060,4836
USA,2060,4837
USA,2060,4838
USA,2060,4839
USA,2060,4840
USA,2060,4841
USA,2060,4842
USA,2060,4843
USA,2060,4844
USA,2059,4845
USA,2059,4846
USA,2059,4847
USA,2059,4848
USA,2059,4849
USA,2059,4850
Jamaica,2059,4851
USA,2059,4852
USA,2059,4853
Slovakia,2059,4854
USA,2059,4855
USA,2059,4856
USA,2059,4857
USA,2059,4858
USA,2059,4859
USA,2059,4860
USA,2059,4861
USA,2059,4862
USA,2058,4863
USA,2058,4864
USA,2058,4865
USA,2058,4866
USA,2058,4867
USA,2058,4868
USA,2058,4869
USA,2058,4870
Poland,2058,4871
Denmark,2057,4872
USA,2057,4873
USA,2057,4874
Venezuela,2057,4875
USA,2057,4876
Senegal,2057,4877
USA,2057,4878
USA,2057,4879
USA,2061,4880
USA,2061,4881
USA,2061,4882
USA,2061,4883
USA,2061,4884
USA,2061,4885
USA,2061,4886
Uruguay,2061,4887
USA,2061,4888
Brazil,2061,4889
USA,2061,4890
Canada,2061,4891
Brazil,2061,4892
Italy,2061,4893
USA,2061,4894
Brazil,2061,4895
USA,2061,4896
Bosnia and Herzegovina,2061,4897
USA,2061,4898
USA,2061,4899
USA,2061,4900
USA,2061,4901
USA,2061,4902
USA,2061,4903
USA,2061,4904
USA,2061,4905
USA,2061,4906
USA,2061,4907
USA,2061,4908
Sweden,2061,4909
USA,2061,4910
Nigeria,2061,4911
USA,2061,4912
USA,2061,4913
USA,2061,4914
USA,2060,4915
USA,2060,4916
USA,2060,4917
USA,2060,4918
USA,2060,4919
Czech Republic,2060,4920
USA,2060,4921
USA,2060,4922
Netherlands,2060,4923
Australia,2060,4924
USA,2060,4925
USA,2060,4926
USA,2060,4927
USA,2060,4928
USA,2060,4929
USA,2060,4930
USA,2060,4931
Ivory Coast,2060,4932
USA,2059,4933
USA,2059,4934
USA,2059,4935
USA,2059,4936
USA,2059,4937
USA,2059,4938
USA,2059,4939
USA,2059,4940
Nigeria,2059,4941
USA,2058,4942
USA,2058,4943
USA,2058,4944
Congo,2058,4945
USA,2058,4946
Poland,2058,4947
USA,2058,4948
USA,2058,4949
USA,2062,4950
USA,2062,4951
USA,2062,4952
Puerto Rico,2062,4953
Bahamas,2062,4954
Bosnia and Herzegovina,2062,4955
USA,2062,4956
USA,2062,4957
Bosnia and Herzegovina,2062,4958
USA,2062,4959
USA,2062,4960
USA,2062,4961
USA,2062,4962
USA,2062,4963
USA,2062,4964
USA,2062,4965
USA,2062,4966
USA,2062,4967
USA,2062,4968
USA,2062,4969
USA,2062,4970
USA,2062,4971
Australia,2062,4972
USA,2062,4973
USA,2062,4974
USA,2062,4975
Lithuania,2062,4976
USA,2062,4977
Canada,2062,4978
Greece,2062,4979
USA,2062,4980
USA,2062,4981
USA,2062,4982
USA,2062,4983
Canada,2062,4984
USA,2061,4985
USA,2061,4986
USA,2061,4987
USA,2061,4988
USA,2061,4989
USA,2061,4990
USA,2061,4991
USA,2061,4992
Ireland,2061,4993
USA,2061,4994
USA,2061,4995
USA,2061,4996
USA,2061,4997
USA,2061,4998
USA,2061,4999
USA,2061,5000
USA,2061,5001
USA,2061,5002
Croatia,2060,5003
Australia,2060,5004
USA,2060,5005
Spain,2060,5006
USA,2060,5007
USA,2060,5008
USA,2060,5009
USA,2060,5010
USA,2060,5011
USA,2059,5012
USA,2059,5013
USA,2059,5014
USA,2059,5015
USA,2059,5016
USA,2059,5017
USA,2059,5018
USA,2059,5019
USA,2063,5020
USA,2063,5021
USA,2063,5022
USA,2063,5023
USA,2063,5024
Slovenia,2063,5025
USA,2063,5026
USA,2063,5027
USA,2063,5028
England,2063,5029
USA,2063,5030
Canada,2063,5031
USA,2063,5032
USA,2063,5033
USA,2063,5034
Spain,2063,5035
USA,2063,5036
USA,2063,5037
USA,2063,5038
USA,2063,5039
USA,2063,5040
USA,2063,5041
USA,2063,5042
USA,2063,5043
USA,2063,5044
USA,2063,5045
USA,2063,5046
USA,2063,5047
Croatia,2063,5048
USA,2063,5049
USA,2063,5050
USA,2063,5051
USA,2063,5052
USA,2063,5053
Germany,2063,5054
Spain,2062,5055
USA,2062,5056
France,2062,5057
USA,2062,5058
USA,2062,5059
USA,2062,5060
USA,2062,5061
USA,2062,5062
USA,2062,5063
USA,2062,5064
USA,2062,5065
USA,2062,5066
USA,2062,5067
Canada,2062,5068
USA,2062,5069
USA,2062,5070
USA,2062,5071
USA,2062,5072
USA,2061,5073
Nigeria,2061,5074
USA,2061,5075
USA,2061,5076
USA,2061,5077
USA,2061,5078
USA,2061,5079
USA,2061,5080
Serbia,2061,5081
USA,2060,5082
Lithuania,2060,5083
USA,2060,5084
USA,2060,5085
USA,2060,5086
USA,2060,5087
USA,2060,5088
USA,2060,5089
USA,2064,5090
USA,2064,5091
USA,2064,5092
USA,2064,5093
USA,2064,5094
USA,2064,5095
USA,2064,5096
USA,2064,5097
USA,2064,5098
Spain,2064,5099
France,2064,5100
USA,2064,5101
Israel,2064,5102
USA,2064,5103
USA,2064,5104
Lithuania,2064,5105
USA,2064,5106
USA,2064,5107
USA,2064,5108
USA,2064,5109
USA,2064,5110
USA,2064,5111
England,2064,5112
USA,2064,5113
Ukraine,2064,5114
Netherlands,2064,5115
USA,2064,5116
USA,2064,5117
USA,2064,5118
USA,2064,5119
USA,2064,5120
USA,2064,5121
USA,2064,5122
USA,2064,5123
USA,2064,5124
USA,2063,5125
USA,2063,5126
USA,2063,5127
USA,2063,5128
USA,2063,5129
Serbia,2063,5130
USA,2063,5131
USA,2063,5132
USA,2063,5133
USA,2063,5134
USA,2063,5135
USA,2063,5136
USA,2063,5137
USA,2063,5138
USA,2063,5139
Belarus,2063,5140
USA,2063,5141
USA,2063,5142
USA,2062,5143
USA,2062,5144
USA,2062,5145
USA,2062,5146
USA,2062,5147
USA,2062,5148
Turkey,2062,5149
Lithuania,2062,5150
Germany,2062,5151
USA,2061,5152
USA,2061,5153
Bosnia and Herzegovina,2061,5154
USA,2061,5155
Virgin Islands,2061,5156
USA,2061,5157
USA,2061,5158
USA,2061,5159
Germany,2065,5160
USA,2065,5161
USA,2065,5162
USA,2065,5163
USA,2065,5164
USA,2065,5165
Cameroon,2065,5166
USA,2065,5167
Canada,2065,5168
England,2065,5169
USA,2065,5170
USA,2065,5171
USA,2065,5172
USA,2065,5173
Canada,2065,5174
USA,2065,5175
Croatia,2065,5176
USA,2065,5177
USA,2065,5178
USA,2065,5179
Serbia,2065,5180
USA,2065,5181
USA,2065,5182
USA,2065,5183
USA,2065,5184
USA,2065,5185
USA,2065,5186
USA,2065,5187
USA,2065,5188
Croatia,2065,5189
USA,2065,5190
Ukraine,2065,5191
USA,2065,5192
Switzerland,2065,5193
USA,2065,5194
USA,2064,5195
USA,2064,5196
USA,2064,5197
Slovenia,2064,5198
USA,2064,5199
USA,2064,5200
USA,2064,5201
USA,2064,5202
USA,2064,5203
USA,2064,5204
USA,2064,5205
USA,2064,5206
USA,2064,5207
USA,2064,5208
USA,2064,5209
Spain,2064,5210
Latvia,2064,5211
USA,2064,5212
USA,2063,5213
USA,2063,5214
Canada,2063,5215
USA,2063,5216
USA,2063,5217
USA,2063,5218
USA,2063,5219
USA,2063,5220
USA,2063,5221
USA,2062,5222
USA,2062,5223
USA,2062,5224
USA,2062,5225
USA,2062,5226
USA,2062,5227
USA,2062,5228
USA,2062,5229
USA,2066,5230
USA,2066,5231
USA,2066,5232
USA,2066,5233
USA,2066,5234
USA,2066,5235
USA,2066,5236
USA,2066,5237
USA,2066,5238
USA,2066,5239
USA,2066,5240
USA,2066,5241
USA,2066,5242
USA,2066,5243
USA,2066,5244
USA,2066,5245
USA,2066,5246
USA,2066,5247
USA,2066,5248
USA,2066,5249
USA,2066,5250
Canada,2066,5251
USA,2066,5252
USA,2066,5253
USA,2066,5254
Nigeria,2066,5255
USA,2066,5256
USA,2066,5257
USA,2066,5258
USA,2066,5259
Croatia,2066,5260
USA,2066,5261
USA,2066,5262
Germany,2066,5263
USA,2066,5264
USA,2065,5265
USA,2065,5266
USA,2065,5267
USA,2065,5268
USA,2065,5269
USA,2065,5270
USA,2065,5271
USA,2065,5272
USA,2065,5273
USA,2065,5274
USA,2065,5275
USA,2065,5276
Canada,2065,5277
Germany,2065,5278
USA,2065,5279
USA,2065,5280
USA,2065,5281
USA,2065,5282
USA,2064,5283
USA,2064,5284
USA,2064,5285
USA,2064,5286
USA,2064,5287
USA,2064,5288
Australia,2064,5289
USA,2064,5290
USA,2064,5291
USA,2063,5292
Australia,2063,5293
USA,2063,5294
Serbia,2063,5295
USA,2063,5296
USA,2063,5297
USA,2063,5298
USA,2063,5299
USA,2067,5300
USA,2067,5301
USA,2067,5302
USA,2067,5303
USA,2067,5304
USA,2067,5305
USA,2067,5306
USA,2067,5307
USA,2067,5308
Bulgaria,2067,5309
USA,2067,5310
USA,2067,5311
USA,2067,5312
USA,2067,5313
Canada,2067,5314
USA,2067,5315
USA,2067,5316
USA,2067,5317
USA,2067,5318
USA,2067,5319
Spain,2067,5320
USA,2067,5321
USA,2067,5322
USA,2067,5323
USA,2067,5324
USA,2067,5325
USA,2067,5326
USA,2067,5327
USA,2067,5328
USA,2067,5329
USA,2067,5330
USA,2067,5331
USA,2067,5332
USA,2067,5333
USA,2067,5334
USA,2066,5335
USA,2066,5336
USA,2066,5337
Latvia,2066,5338
Cameroon,2066,5339
USA,2066,5340
USA,2066,5341
USA,2066,5342
USA,2066,5343
USA,2066,5344
Germany,2066,5345
USA,2066,5346
USA,2066,5347
USA,2066,5348
USA,2066,5349
USA,2066,5350
USA,2066,5351
USA,2066,5352
USA,2065,5353
USA,2065,5354
USA,2065,5355
USA,2065,5356
Belgium,2065,5357
USA,2065,5358
USA,2065,5359
USA,2065,5360
USA,2065,5361
USA,2064,5362
USA,2064,5363
USA,2064,5364
USA,2064,5365
USA,2064,5366
USA,2064,5367
USA,2064,5368
USA,2064,5369
USA,2068,5370
USA,2068,5371
USA,2068,5372
USA,2068,5373
USA,2068,5374
USA,2068,5375
USA,2068,5376
Italy,2068,5377
USA,2068,5378
USA,2068,5379
USA,2068,5380
USA,2068,5381
USA,2068,5382
USA,2068,5383
USA,2068,5384
USA,2068,5385
USA,2068,5386
USA,2068,5387
Cameroon,2068,5388
USA,2068,5389
USA,2068,5390
USA,2068,5391
USA,2068,5392
USA,2068,5393
USA,2068,5394
Montenegro,2068,5395
USA,2068,5396
USA,2068,5397
Poland,2068,5398
USA,2068,5399
USA,2068,5400
USA,2068,5401
Bulgaria,2068,5402
USA,2068,5403
Canada,2068,5404
USA,2067,5405
USA,2067,5406
Bosnia and Herzegovina,2067,5407
USA,2067,5408
USA,2067,5409
USA,2067,5410
USA,2067,5411
USA,2067,5412
USA,2067,5413
USA,2067,5414
Italy,2067,5415
USA,2067,5416
Lithuania,2067,5417
USA,2067,5418
Senegal,2067,5419
USA,2067,5420
USA,2067,5421
USA,2067,5422
USA,2066,5423
USA,2066,5424
USA,2066,5425
USA,2066,5426
USA,2066,5427
USA,2066,5428
USA,2066,5429
USA,2066,5430
USA,2066,5431
USA,2065,5432
USA,2065,5433
USA,2065,5434
USA,2065,5435
USA,2065,5436
England,2065,5437
USA,2065,5438
USA,2065,5439
USA,2069,5440
Canada,2069,5441
Germany,2069,5442
USA,2069,5443
USA,2069,5444
USA,2069,5445
USA,2069,5446
USA,2069,5447
USA,2069,5448
Latvia,2069,5449
USA,2069,5450
France,2069,5451
USA,2069,5452
USA,2069,5453
Denmark,2069,5454
USA,2069,5455
Lithuania,2069,5456
USA,2069,5457
USA,2069,5458
USA,2069,5459
USA,2069,5460
USA,2069,5461
Canada,2069,5462
USA,2069,5463
USA,2069,5464
USA,2069,5465
Montenegro,2069,5466
USA,2069,5467
USA,2069,5468
USA,2069,5469
USA,2069,5470
USA,2069,5471
USA,2069,5472
USA,2069,5473
USA,2069,5474
USA,2068,5475
USA,2068,5476
USA,2068,5477
USA,2068,5478
USA,2068,5479
England,2068,5480
USA,2068,5481
USA,2068,5482
USA,2068,5483
USA,2068,5484
USA,2068,5485
USA,2068,5486
USA,2068,5487
USA,2068,5488
USA,2068,5489
USA,2068,5490
USA,2068,5491
USA,2068,5492
USA,2067,5493
USA,2067,5494
USA,2067,5495
USA,2067,5496
USA,2067,5497
USA,2067,5498
USA,2067,5499
USA,2067,5500
USA,2067,5501
USA,2066,5502
USA,2066,5503
USA,2066,5504
USA,2066,5505
USA,2066,5506
England,2066,5507
USA,2066,5508
Slovenia,2066,5509
USA,2070,5510
USA,2070,5511
New Zealand,2070,5512
USA,2070,5513
USA,2070,5514
USA,2070,5515
USA,2070,5516
USA,2070,5517
USA,2070,5518
USA,2070,5519
Nigeria,2070,5520
USA,2070,5521
USA,2070,5522
USA,2070,5523
USA,2070,5524
USA,2070,5525
USA,2070,5526
USA,2070,5527
USA,2070,5528
USA,2070,5529
Latvia,2070,5530
USA,2070,5531
USA,2070,5532
USA,2070,5533
USA,2070,5534
USA,2070,5535
USA,2070,5536
USA,2070,5537
USA,2070,5538
USA,2070,5539
USA,2070,5540
USA,2070,5541
USA,2070,5542
USA,2070,5543
USA,2070,5544
USA,2069,5545
USA,2069,5546
USA,2069,5547
USA,2069,5548
USA,2069,5549
USA,2069,5550
USA,2069,5551
USA,2069,5552
USA,2069,5553
USA,2069,5554
USA,2069,5555
USA,2069,5556
Spain,2069,5557
Senegal,2069,5558
USA,2069,5559
USA,2069,5560
USA,2069,5561
Greece,2069,5562
USA,2068,5563
USA,2068,5564
USA,2068,5565
Italy,2068,5566
Serbia,2068,5567
USA,2068,5568
USA,2068,5569
USA,2068,5570
Israel,2068,5571
Turkey,2067,5572
USA,2067,5573
USA,2067,5574
USA,2067,5575
USA,2067,5576
USA,2067,5577
USA,2067,5578
USA,2067,5579
USA,2071,5580
USA,2071,5581
USA,2071,5582
Serbia,2071,5583
Croatia,2071,5584
USA,2071,5585
Latvia,2071,5586
USA,2071,5587
USA,2071,5588
USA,2071,5589
USA,2071,5590
USA,2071,5591
Canada,2071,5592
USA,2071,5593
USA,2071,5594
USA,2071,5595
USA,2071,5596
USA,2071,5597
USA,2071,5598
USA,2071,5599
USA,2071,5600
USA,2071,5601
USA,2071,5602
USA,2071,5603
Belgium,2071,5604
USA,2071,5605
Canada,2071,5606
USA,2071,5607
Montenegro,2071,5608
USA,2071,5609
USA,2071,5610
Argentina,2071,5611
USA,2071,5612
USA,2071,5613
USA,2071,5614
USA,2070,5615
USA,2070,5616
USA,2070,5617
Brazil,2070,5618
USA,2070,5619
USA,2070,5620
USA,2070,5621
USA,2070,5622
USA,2070,5623
USA,2070,5624
USA,2070,5625
USA,2070,5626
USA,2070,5627
USA,2070,5628
USA,2070,5629
USA,2070,5630
USA,2070,5631
USA,2070,5632
USA,2069,5633
USA,2069,5634
Serbia,2069,5635
USA,2069,5636
USA,2069,5637
USA,2069,5638
USA,2069,5639
Poland,2069,5640
USA,2069,5641
USA,2068,5642
Serbia,2068,5643
Israel,2068,5644
France,2068,5645
USA,2068,5646
USA,2068,5647
USA,2068,5648
USA,2068,5649
USA,2072,5650
USA,2072,5651
Lithuania,2072,5652
USA,2072,5653
USA,2072,5654
USA,2072,5655
Canada,2072,5656
USA,2072,5657
USA,2072,5658
USA,2072,5659
USA,2072,5660
USA,2072,5661
USA,2072,5662
USA,2072,5663
France,2072,5664
USA,2072,5665
USA,2072,5666
Senegal,2072,5667
USA,2072,5668
Cameroon,2072,5669
Italy,2072,5670
USA,2072,5671
Puerto Rico,2072,5672
USA,2072,5673
USA,2072,5674
USA,2072,5675
USA,2072,5676
USA,2072,5677
USA,2072,5678
Serbia,2072,5679
USA,2072,5680
USA,2072,5681
USA,2072,5682
USA,2072,5683
USA,2072,5684
USA,2071,5685
Spain,2071,5686
USA,2071,5687
USA,2071,5688
USA,2071,5689
Canada,2071,5690
USA,2071,5691
USA,2071,5692
USA,2071,5693
USA,2071,5694
USA,2071,5695
Germany,2071,5696
USA,2071,5697
USA,2071,5698
USA,2071,5699
USA,2071,5700
Canada,2071,5701
USA,2071,5702
USA,2070,5703
USA,2070,5704
USA,2070,5705
USA,2070,5706
Lithuania,2070,5707
USA,2070,5708
USA,2070,5709
USA,2070,5710
USA,2070,5711
USA,2069,5712
USA,2069,5713
USA,2069,5714
Israel,2069,5715
USA,2069,5716
USA,2069,5717
USA,2069,5718
Montenegro,2069,5719
USA,2073,5720
USA,2073,5721
Serbia,2073,5722
USA,2073,5723
Croatia,2073,5724
USA,2073,5725
USA,2073,5726
USA,2073,5727
USA,2073,5728
Greece,2073,5729
USA,2073,5730
USA,2073,5731
Montenegro,2073,5732
USA,2073,5733
USA,2073,5734
USA,2073,5735
USA,2073,5736
USA,2073,5737
USA,2073,5738
USA,2073,5739
USA,2073,5740
Greece,2073,5741
USA,2073,5742
USA,2073,5743
USA,2073,5744
USA,2073,5745
USA,2073,5746
USA,2073,5747
USA,2073,5748
USA,2073,5749
USA,2073,5750
USA,2073,5751
USA,2073,5752
USA,2073,5753
USA,2073,5754
USA,2072,5755
USA,2072,5756
USA,2072,5757
USA,2072,5758
Russia,2072,5759
USA,2072,5760
USA,2072,5761
USA,2072,5762
USA,2072,5763
Lithuania,2072,5764
Finland,2072,5765
USA,2072,5766
USA,2072,5767
USA,2072,5768
Venezuela,2072,5769
USA,2072,5770
USA,2072,5771
USA,2072,5772
USA,2071,5773
USA,2071,5774
USA,2071,5775
USA,2071,5776
USA,2071,5777
USA,2071,5778
USA,2071,5779
USA,2071,5780
USA,2071,5781
USA,2070,5782
Germany,2070,5783
Serbia,2070,5784
USA,2070,5785
USA,2070,5786
USA,2070,5787
USA,2070,5788
Spain,2070,5789
USA,2074,5790
USA,2074,5791
USA,2074,5792
USA,2074,5793
USA,2074,5794
USA,2074,5795
USA,2074,5796
USA,2074,5797
Trinidad and Tobago,2074,5798
France,2074,5799
USA,2074,5800
China,2074,5801
USA,2074,5802
USA,2074,5803
Serbia,2074,5804
USA,2074,5805
USA,2074,5806
Belgium,2074,5807
England,2074,5808
Canada,2074,5809
USA,2074,5810
USA,2074,5811
Israel,2074,5812
USA,2074,5813
USA,2074,5814
USA,2074,5815
Germany,2074,5816
USA,2074,5817
USA,2074,5818
USA,2074,5819
USA,2074,5820
USA,2074,5821
USA,2074,5822
USA,2074,5823
USA,2074,5824
France,2073,5825
USA,2073,5826
USA,2073,5827
USA,2073,5828
USA,2073,5829
USA,2073,5830
USA,2073,5831
USA,2073,5832
USA,2073,5833
USA,2073,5834
USA,2073,5835
USA,2073,5836
USA,2073,5837
USA,2073,5838
USA,2073,5839
USA,2073,5840
USA,2073,5841
USA,2073,5842
USA,2072,5843
USA,2072,5844
USA,2072,5845
Canada,2072,5846
USA,2072,5847
USA,2072,5848
USA,2072,5849
USA,2072,5850
USA,2072,5851
USA,2071,5852
USA,2071,5853
Montenegro,2071,5854
USA,2071,5855
USA,2071,5856
Canada,2071,5857
USA,2071,5858
USA,2071,5859
USA,2075,5860
USA,2075,5861
Jamaica,2075,5862
USA,2075,5863
USA,2075,5864
USA,2075,5865
USA,2075,5866
USA,2075,5867
USA,2075,5868
USA,2075,5869
USA,2075,5870
USA,2075,5871
USA,2075,5872
USA,2075,5873
Australia,2075,5874
Canada,2075,5875
USA,2075,5876
USA,2075,5877
USA,2075,5878
USA,2075,5879
USA,2075,5880
USA,2075,5881
USA,2075,5882
USA,2075,5883
USA,2075,5884
USA,2075,5885
USA,2075,5886
USA,2075,5887
USA,2075,5888
USA,2075,5889
USA,2075,5890
Lithuania,2075,5891
USA,2075,5892
USA,2075,5893
USA,2075,5894
USA,2074,5895
USA,2074,5896
USA,2074,5897
USA,2074,5898
USA,2074,5899
USA,2074,5900
USA,2074,5901
USA,2074,5902
USA,2074,5903
USA,2074,5904
USA,2074,5905
USA,2074,5906
USA,2074,5907
Germany,2074,5908
USA,2074,5909
USA,2074,5910
USA,2074,5911
USA,2074,5912
USA,2073,5913
USA,2073,5914
USA,2073,5915
USA,2073,5916
USA,2073,5917
USA,2073,5918
USA,2073,5919
USA,2073,5920
Russia,2073,5921
USA,2072,5922
Spain,2072,5923
USA,2072,5924
Poland,2072,5925
USA,2072,5926
Spain,2072,5927
USA,2072,5928
USA,2072,5929
USA,2076,5930
USA,2076,5931
USA,2076,5932
USA,2076,5933
USA,2076,5934
USA,2076,5935
USA,2076,5936
USA,2076,5937
Croatia,2076,5938
USA,2076,5939
USA,2076,5940
USA,2076,5941
Serbia,2076,5942
USA,2076,5943
USA,2076,5944
USA,2076,5945
USA,2076,5946
USA,2076,5947
USA,2076,5948
USA,2076,5949
USA,2076,5950
Georgia,2076,5951
USA,2076,5952
Bahamas,2076,5953
USA,2076,5954
Austria,2076,5955
USA,2076,5956
USA,2076,5957
Canada,2076,5958
Serbia,2076,5959
USA,2076,5960
USA,2076,5961
USA,2076,5962
USA,2076,5963
USA,2076,5964
USA,2075,5965
USA,2075,5966
USA,2075,5967
USA,2075,5968
Nigeria,2075,5969
USA,2075,5970
USA,2075,5971
Bahamas,2075,5972
USA,2075,5973
USA,2075,5974
USA,2075,5975
USA,2075,5976
USA,2075,5977
Canada,2075,5978
USA,2075,5979
USA,2075,5980
USA,2075,5981
Slovenia,2075,5982
USA,2074,5983
USA,2074,5984
USA,2074,5985
USA,2074,5986
USA,2074,5987
USA,2074,5988
USA,2074,5989
USA,2074,5990
USA,2074,5991
USA,2073,5992
USA,2073,5993
USA,2073,5994
USA,2073,5995
USA,2073,5996
USA,2073,5997
USA,2073,5998
USA,2073,5999
USA,2077,6000
USA,2077,6001
USA,2077,6002
USA,2077,6003
USA,2077,6004
USA,2077,6005
USA,2077,6006
USA,2077,6007
USA,2077,6008
USA,2077,6009
USA,2077,6010
USA,2077,6011
USA,2077,6012
USA,2077,6013
USA,2077,6014
USA,2077,6015
USA,2077,6016
USA,2077,6017
USA,2077,6018
France,2077,6019
USA,2077,6020
USA,2077,6021
USA,2077,6022
USA,2077,6023
USA,2077,6024
USA,2077,6025
USA,2077,6026
Angola,2077,6027
USA,2077,6028
USA,2077,6029
USA,2077,6030
USA,2077,6031
USA,2077,6032
USA,2077,6033
USA,2077,6034
USA,2076,6035
USA,2076,6036
Bosnia and Herzegovina,2076,6037
USA,2076,6038
Spain,2076,6039
USA,2076,6040
USA,2076,6041
USA,2076,6042
USA,2076,6043
USA,2076,6044
Spain,2076,6045
Senegal,2076,6046
Sudan,2076,6047
USA,2076,6048
USA,2076,6049
USA,2076,6050
USA,2076,6051
Poland,2076,6052
Spain,2075,6053
Italy,2075,6054
USA,2075,6055
USA,2075,6056
USA,2075,6057
USA,2075,6058
Spain,2075,6059
USA,2075,6060
USA,2075,6061
USA,2074,6062
USA,2074,6063
USA,2074,6064
USA,2074,6065
Italy,2074,6066
USA,2074,6067
USA,2074,6068
USA,2074,6069
USA,2078,6070
USA,2078,6071
USA,2078,6072
USA,2078,6073
USA,2078,6074
USA,2078,6075
USA,2078,6076
USA,2078,6077
USA,2078,6078
USA,2078,6079
USA,2078,6080
USA,2078,6081
USA,2078,6082
USA,2078,6083
Dominican Republic,2078,6084
USA,2078,6085
USA,2078,6086
USA,2078,6087
Canada,2078,6088
USA,2078,6089
USA,2078,6090
USA,2078,6091
USA,2078,6092
USA,2078,6093
USA,2078,6094
USA,2078,6095
USA,2078,6096
USA,2078,6097
England,2078,6098
USA,2078,6099
USA,2078,6100
USA,2078,6101
Nigeria,2078,6102
USA,2078,6103
Uruguay,2078,6104
USA,2077,6105
Egypt,2077,6106
USA,2077,6107
USA,2077,6108
Italy,2077,6109
Germany,2077,6110
USA,2077,6111
USA,2077,6112
USA,2077,6113
USA,2077,6114
USA,2077,6115
USA,2077,6116
USA,2077,6117
USA,2077,6118
USA,2077,6119
Brazil,2077,6120
USA,2077,6121
USA,2077,6122
Belgium,2076,6123
Lithuania,2076,6124
USA,2076,6125
USA,2076,6126
USA,2076,6127
USA,2076,6128
USA,2076,6129
USA,2076,6130
USA,2076,6131
USA,2075,6132
USA,2075,6133
USA,2075,6134
USA,2075,6135
USA,2075,6136
USA,2075,6137
USA,2075,6138
USA,2075,6139
USA,2079,6140
USA,2079,6141
USA,2079,6142
USA,2079,6143
USA,2079,6144
USA,2079,6145
USA,2079,6146
USA,2079,6147
USA,2079,6148
Netherlands,2079,6149
USA,2079,6150
USA,2079,6151
Hungary,2079,6152
USA,2079,6153
USA,2079,6154
USA,2079,6155
USA,2079,6156
USA,2079,6157
USA,2079,6158
USA,2079,6159
USA,2079,6160
USA,2079,6161
Latvia,2079,6162
USA,2079,6163
USA,2079,6164
USA,2079,6165
USA,2079,6166
USA,2079,6167
USA,2079,6168
USA,2079,6169
USA,2079,6170
USA,2079,6171
USA,2079,6172
USA,2079,6173
USA,2079,6174
Nigeria,2078,6175
USA,2078,6176
USA,2078,6177
Greece,2078,6178
USA,2078,6179
USA,2078,6180
USA,2078,6181
USA,2078,6182
USA,2078,6183
USA,2078,6184
Serbia,2078,6185
USA,2078,6186
USA,2078,6187
Guadeloupe,2078,6188
USA,2078,6189
USA,2078,6190
USA,2078,6191
USA,2078,6192
USA,2077,6193
USA,2077,6194
USA,2077,6195
USA,2077,6196
Hungary,2077,6197
USA,2077,6198
USA,2077,6199
USA,2077,6200
Australia,2077,6201
USA,2076,6202
USA,2076,6203
USA,2076,6204
USA,2076,6205
France,2076,6206
USA,2076,6207
Sweden,2076,6208
USA,2076,6209
Italy,2080,6210
USA,2080,6211
USA,2080,6212
USA,2080,6213
USA,2080,6214
USA,2080,6215
Hungary,2080,6216
USA,2080,6217
USA,2080,6218
Turkey,2080,6219
Poland,2080,6220
USA,2080,6221
Cameroon,2080,6222
USA,2080,6223
Lithuania,2080,6224
USA,2080,6225
USA,2080,6226
USA,2080,6227
USA,2080,6228
USA,2080,6229
USA,2080,6230
USA,2080,6231
USA,2080,6232
USA,2080,6233
USA,2080,6234
USA,2080,6235
